"nxtbrth1","nxtbrth2","rminor","cpermpg","stfloca","chngloca","blngloca","chatnb","ccnthum","ccrdprs","wrclmch","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtdgcla","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imacflp","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgblge","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","livecnta","feethngr","facntr","mocntr","vteurmmb","vteubcmb","hhmmb","hhmmb15","gndr","mbrn","yrbrn","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","mbrn2","mbrn3","mbrn4","mbrn5","mbrn6","mbrn7","mbrn8","mbrn9","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshpsts","lvgptnea","dvrcdeva","marsts","chldhhe","domicil","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctrb","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","wkhtot","tporgwk","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hincfilt","hinctnta","hincfel","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","emprelp","wkhtotp","emprf14","occf14b","emprm14","occm14b","atncrse","optftr","fltdpr","slprl","wrhpp","fltlnl","enjlf","fltsd","cldgng","enrglot","fltanx","fltpcfl","lchshcp","dngval","hrmcnt","pplahlp","trtrsp","tnapsur","sedirlf","rehlppl","prhlppl","dgwtva","achgoal","flsfsec","clcnppl","clcnpla","dprfgd","acqcomp","kndhtm","hrmlife","dstpwir","hlpprct","ogendas","wbwlkpl","runtint","qfimedu","qfimlng","qfimchr","qfimwht","imtcjob","imbleco","imwbcrm","imdetbs","imdetmr","shrrfg","rfgawrk","gvrfgap","rfgdtcn","noimbro","gvtrimg","rlgueim","dfegcf","dfegcon","dfeghbg","etglint","etghwrk","cultbtr","prtnclt","aljewlv","almuslv","admim","alcewr","alceup","almmewr","almmeup","ipdopin","ipstst","ipplea","ipnpea","ipbesuc","ipetrju","ippoco","iphumb","ipprenv","ipnhum","ipnexp","iphppcl","ipwlth","ipprsaf","iptlppl","ipnvreg","ipmadec","ipftrad","ippconf","ipacrec","scresuq","scresrla","scastqc","scawhp","scasd","scappil","scaorel","scanrel","scafw","scanap","scana","sckaun","sckaacc","sckard","sckarhm","sckadec","sckareq","sckaoth","sckanap","sckana","recon","scmpqst","decnum","mode","idno","cntry","inwds","ainws","einwe"
9,6,1,1,7,8,3,8,88,4,8,449,1,2932,4,7,7,2,7,8,7,5,9,6,4,7,1,10,88,3,8,1,1,1,2,8,8,9,1,9,99,10,3,8,77,2,0,7,9,5,2,6,1,1,7,8,1,7,4,3,1,88,88,2,4,9,2,2,8,2,0,7,8,5,5,99,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,8,7777,8,7,2,2,88,46,93,2,206,4955,7,2,6,8,7,1,6,9,66,99,66,77,66,77,88,66,9999,9999,8888,9999,8888,6666,6666,9999,99,1,5,88,88,1,4,66,99,6,9,88,7,8,69,0,0,1,0,1,1,0,1,0,0,0,1,9,7,1,6666,6,66666,9,9,6,77777,5,88,666,777,5,2,9,1,6,8,88,1,3,7,1,0,1,1,1,1,0,1,1,0,0,0,0,88,7,2,999,3,6,3,6,2,9,3,7,4,8,3,1,2,9,4,4,9,4,6,2,4,4,77,6,3,3,6,4,0,9,3,5,9,2,7,1,7,1,8,8,77,10,2,5,6,5,1,77,9,8,4,8,773,5,10,2,5,10,7,2,9,3,1,2,4,7,6,3,8,6,1,6,5,3,6,5,1,1,4,9,1,3,5,3,5,3,1,7,2,4,4,9,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,4,NA,NA,4,401577,"NL","25-01-2025 17:54:51","25-01-2025 17:54:51","25-01-2025 18:17:50"
1,9,9,3,8,7,2,7,5,8,2,6450,9,7273,1,99,8,4,9,9,5,5,1,5,5,7,9,5,3,7,1,8,1,2,2,2,8,9,7,2,88,9,3,0,3,0,9,3,9,8,4,6,1,9,8,9,7,7,6,6,4,5,1,2,7,7,4,1,3,6,1,8,9,4,3,4,9,1,0,0,1,0,0,1,0,0,0,0,0,1,0,9,2,9999,7,1,7,88,55,70,41,8,306,6348,6,1,2,2,6,6,7,9,88,77,88,77,77,66,77,77,9999,6666,9999,6666,9999,9999,8888,8888,5,5,77,88,99,4,77,1,99,9,7,66,1,8,82,0,1,1,1,1,0,1,0,1,0,0,1,99,9,2,8888,2,99999,1,3,7,66666,8,3,777,777,6,6,7,9,7,7,99,9,77,7,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,888,8,77,2,2,7,9,8,9,9,9,9,1,7,8,8,9,4,2,6,3,0,8,0,8,4,7,9,7,9,8,4,2,4,2,1,3,3,5,1,9,4,5,6,1,2,9,1,7,1,3,8,3,671,4,3,7,1,2,7,7,8,4,4,7,9,7,1,6,1,1,2,3,1,3,6,3,4,3,1,4,4,9,6,3,9,3,1,4,6,3,9,6,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,9,NA,NA,9,401578,"NL","26-02-2025 22:53:05","26-02-2025 22:53:05","27-02-2025 00:30:25"
9,6,1,4,4,8,3,2,2,9,4,4921,8,7261,99,99,10,4,5,7,4,2,0,6,4,2,77,99,8,8,7,2,7,1,7,8,8,9,2,7,10,88,1,4,1,0,88,3,8,4,1,0,4,1,4,7,7,8,77,6,2,1,6,2,4,1,7,7,7,9,0,1,7,0,7,88,2,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,8,6666,7,1,9,1,33,8,14,1,318,9579,7,9,8,2,6,1,7,2,88,99,77,77,99,88,66,88,7777,7777,9999,8888,6666,9999,8888,8888,1,88,77,88,6,77,3,88,4,1,9,6,6,2,9,1,1,0,1,0,1,0,0,1,0,0,0,4,7,1,9999,1,77777,2,4,9,99999,2,4,555,999,3,6,8,2,6,3,6,9,6,3,0,1,1,1,0,1,1,1,0,0,0,0,1,5,2,6,888,4,88,8,5,8,9,8,2,2,2,8,4,1,7,4,4,1,1,5,0,7,77,3,9,5,3,4,4,5,6,5,9,1,8,3,3,4,4,8,9,9,10,7,9,6,0,10,7,7,2,5,8,15,9,8,9,4,1,4,7,8,9,2,8,3,8,1,6,7,2,9,3,4,5,2,8,2,9,2,4,1,3,3,4,4,4,4,6,3,1,6,9,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,3,NA,NA,4,401579,"NL","11-02-2025 15:28:27","11-02-2025 15:28:27","11-02-2025 16:19:10"
1,6,9,3,2,8,1,8,4,66,8,3292,2,7080,1,6,1,9,2,7,7,7,99,10,88,9,3,7,7,1,1,2,7,1,1,8,9,9,8,8,10,4,10,1,9,2,88,2,9,3,5,10,8,4,9,1,7,7,1,3,10,99,7,5,4,2,9,1,1,9,77,2,6,8,88,5,9,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,8,8888,7,7,8,88,2,29,7,1,49,2886,7,7,6,7,7,7,9,7,88,88,77,99,77,77,99,88,9999,9999,9999,8888,6666,8888,6666,6666,88,3,3,2,4,6,5,2,2,2,9,77,7,5,41,1,1,1,1,0,0,0,0,0,0,0,1,5,6,6,9999,6,99999,7,4,8,88888,3,5,666,666,66,7,8,1,8,2,6,3,4,8,1,1,1,0,0,1,0,0,1,0,1,0,0,2,9,2,888,9,9,4,1,8,9,7,4,3,4,1,1,8,9,8,7,8,2,8,3,9,4,3,1,6,2,6,8,1,4,3,6,4,6,5,1,4,5,2,88,10,77,9,5,3,9,6,10,8,8,4,5,510,1,1,7,4,88,4,4,1,8,2,7,1,6,6,7,2,2,5,3,6,2,1,9,5,1,6,6,1,3,1,3,1,2,4,3,1,2,3,2,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,1,3,NA,NA,4,401580,"NL","11-02-2025 04:48:03","11-02-2025 04:48:03","11-02-2025 07:50:31"
9,2,9,5,5,8,5,5,2,6,8,2738,9,2910,88,2,4,2,2,2,5,1,4,2,6,77,8,10,88,7,7,8,8,9,8,9,9,9,1,3,88,7,7,10,99,7,5,7,4,3,9,2,5,3,9,3,7,2,6,8,9,77,4,99,9,7,9,1,8,0,6,1,7,2,77,88,9,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9,9,6666,7,1,2,33,1,72,64,4,335,4661,9,7,2,8,2,8,1,2,99,77,77,99,66,77,88,99,6666,6666,8888,8888,8888,9999,9999,7777,99,4,77,3,3,5,6,66,4,7,8,66,9,2,10,0,1,0,0,0,1,1,0,1,0,0,0,77,6,8,8888,8,66666,2,1,8,77777,6,9,555,888,1,9,8,1,8,9,5,1,7,3,0,1,0,1,0,1,1,0,0,0,1,0,1,4,9,9,999,1,9,4,99,1,9,3,1,8,9,1,3,8,9,9,2,9,1,3,5,9,1,10,2,7,2,5,8,1,6,8,0,4,2,7,2,2,1,9,3,1,8,9,0,10,6,77,77,8,7,2,9,371,6,0,1,99,10,4,7,1,4,8,7,1,4,2,3,7,3,5,6,4,4,6,6,6,6,2,1,6,5,9,6,5,3,4,1,1,3,9,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,7,NA,1,4,401581,"NL","13-02-2025 22:39:30","13-02-2025 22:39:30","13-02-2025 23:15:34"
6,2,2,7,9,3,6,9,99,0,3,6736,4,6372,0,8,1,4,1,5,2,8,88,99,3,99,2,99,10,3,8,2,9,9,9,7,2,1,9,6,1,3,77,1,1,5,9,4,4,3,7,6,5,5,9,4,3,2,1,88,6,3,99,4,2,9,2,9,9,7,88,7,9,2,4,7,8,1,0,1,0,0,0,1,0,1,0,0,0,1,1,7,9,7777,9,2,9,65,55,2,43,9,4,1943,8,8,8,1,6,6,2,6,77,88,66,88,66,77,77,99,7777,8888,8888,6666,7777,9999,9999,6666,77,99,2,5,88,3,5,6,77,7,8,77,1,3,66,0,0,1,0,1,1,0,1,1,0,0,1,9,6,8,7777,9,99999,1,9,7,99999,1,77,999,888,2,1,1,7,1,3,7,3,99,2,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,8,666,8,99,8,5,9,9,7,1,1,8,2,4,9,3,2,9,3,1,2,2,1,9,99,8,7,7,9,1,9,0,1,6,0,0,7,4,3,5,5,8,5,4,9,7,7,4,6,9,2,2,2,1,526,3,6,3,3,6,2,7,7,7,8,7,2,7,8,8,1,1,2,7,4,4,1,4,9,2,6,6,9,1,2,1,2,4,5,3,4,6,2,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,8,NA,345,4,401582,"NL","28-01-2025 21:20:58","28-01-2025 21:20:58","29-01-2025 00:05:44"
6,9,6,1,5,3,6,3,2,9,5,3083,7,2855,8,0,0,4,4,4,4,3,3,88,7,3,7,3,7,7,8,1,9,7,8,7,9,7,1,7,3,7,3,4,6,8,10,4,8,7,7,5,5,4,9,8,1,3,99,77,7,8,4,2,5,9,4,5,7,3,88,1,8,88,99,1,9,1,0,1,1,1,1,1,0,1,0,0,0,1,0,8,1,9999,1,7,9,77,77,55,86,7,260,3056,1,2,9,6,1,1,2,9,88,99,66,77,66,99,88,66,9999,7777,9999,8888,8888,6666,9999,8888,6,5,1,66,6,4,3,3,6,9,7,99,9,1,11,0,1,0,0,1,0,1,1,0,0,0,1,5,8,9,8888,6,66666,3,4,2,99999,0,0,888,666,1,6,9,8,8,2,3,3,88,8,0,0,0,0,1,1,1,0,0,0,1,0,0,5,6,3,666,1,5,8,3,2,9,7,3,9,4,4,2,3,4,4,2,7,3,2,7,7,4,7,8,1,3,0,0,4,0,5,8,3,2,2,8,4,1,9,77,8,0,4,1,88,1,1,2,1,4,3,1,551,8,9,8,77,99,1,4,4,4,7,3,1,6,6,7,2,5,3,1,3,6,2,5,1,5,6,5,1,1,2,5,1,5,5,1,5,2,1,9,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,4,NA,NA,1,401583,"NL","21-02-2025 20:34:47","21-02-2025 20:34:47","21-02-2025 22:58:32"
9,1,1,3,2,4,7,1,3,10,3,6700,8,8714,1,77,8,2,2,7,8,2,10,4,1,99,88,4,3,7,8,2,8,8,1,8,1,8,7,8,1,1,3,0,5,99,77,1,3,5,9,6,9,2,9,7,4,8,6,8,1,77,6,3,4,2,2,3,2,9,5,8,2,9,7,2,8,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,2,8888,1,9,2,88,1,99,80,6,28,6310,9,1,1,7,2,7,9,8,66,66,88,99,77,66,66,88,9999,8888,8888,6666,7777,9999,6666,6666,88,66,5,99,4,88,6,99,99,1,8,88,2,3,45,1,1,1,0,1,0,1,0,0,0,0,1,1,2,2,6666,1,88888,6,7,8,66666,3,2,666,999,88,8,9,6,2,2,6,1,3,8,0,1,0,0,1,1,0,0,1,0,1,0,0,77,8,2,777,9,99,2,3,9,9,8,7,9,3,8,2,3,1,9,2,8,2,5,4,2,9,4,3,0,8,3,3,4,4,9,0,5,7,4,7,8,9,2,5,1,5,8,77,4,7,0,1,7,3,8,5,974,9,2,3,2,6,3,2,7,4,1,3,1,2,9,3,4,5,3,6,6,4,3,1,1,5,2,3,3,6,6,8,1,6,6,1,4,3,1,6,0,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,6,NA,NA,2,401584,"NL","24-02-2025 05:21:29","24-02-2025 05:21:29","24-02-2025 06:06:52"
6,1,9,2,8,9,1,4,3,1,6,4264,5,222,7,77,99,4,8,9,8,3,8,6,6,88,9,4,9,9,8,1,7,9,2,7,8,8,7,8,88,9,0,88,1,6,8,1,3,4,8,2,8,1,4,8,3,1,0,3,7,8,7,5,7,9,2,9,9,5,10,2,1,3,88,1,7,0,1,1,1,0,0,0,0,1,1,0,0,0,1,9,2,6666,8,7,9,1,44,64,52,8,406,7623,7,8,2,8,7,9,6,8,88,99,77,99,99,88,77,77,9999,7777,6666,7777,6666,9999,7777,8888,2,77,88,3,1,99,5,66,5,1,9,6,2,9,72,1,1,1,0,1,0,0,0,1,0,0,0,99,1,2,8888,7,77777,7,2,6,77777,6,4,555,777,66,1,7,2,6,8,77,2,7,2,1,1,0,1,0,1,1,0,1,0,0,0,0,2,6,7,666,2,9,4,5,8,9,7,9,8,9,2,4,7,8,4,9,7,5,8,0,9,9,8,3,4,7,5,4,1,7,7,9,1,7,8,3,3,8,2,1,8,5,2,77,1,9,99,3,2,4,8,3,277,2,0,3,4,1,9,3,8,8,1,7,4,7,3,3,6,3,4,6,2,4,6,6,5,4,4,5,6,7,2,2,4,1,3,8,3,2,5,2,1,1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,4,NA,NA,3,401585,"GB","20-02-2025 23:46:23","20-02-2025 23:46:23","21-02-2025 01:09:04"
1,6,1,5,1,2,7,8,77,4,7,4242,1,5120,9,3,88,8,1,2,5,9,2,10,1,6,7,10,5,8,2,2,7,7,2,1,1,7,9,2,3,77,99,99,3,9,99,3,9,9,2,6,7,7,1,4,3,1,2,4,5,8,88,77,7,7,8,9,1,4,4,9,9,9,88,3,7,1,1,1,1,0,1,1,0,1,1,0,0,0,1,9,8,7777,2,7,9,2,55,44,31,5,222,5383,8,7,8,7,6,8,2,1,77,77,99,88,77,88,88,66,6666,7777,8888,6666,8888,6666,7777,8888,99,99,4,88,77,1,5,3,2,7,1,1,9,4,26,0,1,0,1,1,0,0,1,0,0,0,1,8,2,1,9999,3,77777,1,1,2,66666,10,4,888,777,6,1,8,6,2,2,7,3,77,2,0,0,0,0,0,0,1,0,1,0,1,0,1,4,7,6,666,3,9,7,66,2,9,2,4,1,2,9,7,7,8,3,8,3,1,5,6,7,10,4,1,3,2,3,9,7,0,2,3,6,8,5,8,8,8,4,99,88,8,0,5,8,2,9,10,2,3,5,4,951,6,0,1,1,77,2,4,2,8,8,7,3,8,2,3,2,8,2,6,8,3,2,2,1,6,2,6,9,1,8,7,6,5,6,2,2,4,5,9,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,3,NA,NA,3,401586,"GB","04-02-2025 14:08:04","04-02-2025 14:08:04","04-02-2025 16:55:27"
1,9,9,6,3,4,0,3,88,0,4,1275,8,5024,7,5,3,8,9,4,1,8,7,10,7,2,9,99,6,1,8,2,8,2,9,7,9,7,7,2,1,77,10,6,2,6,4,7,1,3,1,8,7,3,7,3,8,3,7,8,77,6,4,2,3,2,7,8,7,4,99,2,1,9,77,7,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,8,7,9999,8,2,2,77,65,33,28,7,409,6190,9,9,2,1,1,1,9,7,88,88,77,77,77,99,66,99,9999,8888,9999,8888,8888,8888,6666,8888,2,66,88,5,5,2,1,5,6,6,7,4,6,2,40,1,0,1,1,0,1,0,0,1,0,0,0,6,9,6,9999,8,77777,8,8,7,77777,88,2,777,999,88,8,8,2,7,9,6,2,4,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,9,3,666,1,99,2,77,1,4,3,9,4,4,9,1,3,7,1,2,9,4,3,6,9,99,4,8,3,1,9,8,0,4,5,1,4,3,2,3,9,8,1,6,2,77,8,5,0,1,77,3,2,3,7,7,325,7,10,2,1,77,2,3,7,3,1,7,4,7,4,4,6,9,3,1,2,2,6,9,3,5,2,4,2,5,4,4,1,7,3,6,3,4,9,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,4,NA,NA,1,401587,"NL","24-02-2025 12:09:03","24-02-2025 12:09:03","24-02-2025 15:08:46"
9,1,1,4,5,9,6,8,2,99,8,7030,4,748,5,6,9,1,1,4,8,3,8,2,77,4,1,99,9,9,2,9,1,2,1,7,1,2,2,8,5,1,1,10,88,4,88,2,4,7,8,7,7,5,3,4,3,1,0,3,4,7,88,1,5,8,2,2,9,6,9,2,2,88,7,3,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,9,9,9999,8,7,1,33,65,98,55,1,284,4106,6,8,7,8,1,9,8,8,66,66,88,99,66,88,66,99,9999,8888,8888,8888,7777,7777,9999,8888,1,6,66,77,77,99,66,88,5,1,2,77,6,9,90,1,1,0,0,0,1,1,1,1,0,0,0,3,8,8,7777,2,66666,1,2,9,66666,88,8,666,888,4,2,2,2,7,9,1,9,8,1,0,0,0,1,0,0,1,1,0,0,0,0,1,5,1,2,999,9,9,3,9,1,9,1,2,7,9,8,4,2,8,7,1,4,5,3,5,8,7,99,8,6,9,9,1,0,2,2,4,1,1,9,4,9,9,3,9,2,8,88,9,2,2,6,99,9,7,7,9,789,6,3,8,5,1,7,9,2,4,1,3,4,2,6,9,1,3,3,2,9,6,2,1,9,2,1,4,6,1,3,1,2,1,4,2,3,3,4,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,4,NA,NA,2,401588,"GB","14-02-2025 08:08:35","14-02-2025 08:08:35","14-02-2025 10:42:01"
6,1,6,9,1,4,9,5,55,5,8,4090,7,8281,88,77,8,9,8,2,8,2,77,1,1,6,7,88,9,3,9,1,9,1,1,9,8,2,9,7,9,77,2,1,10,88,10,5,3,2,8,1,4,8,7,3,3,9,4,1,0,9,1,1,5,7,1,8,3,9,10,9,7,88,88,77,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,8,8,6666,8,1,2,65,44,99,22,4,13,3996,8,7,9,6,7,1,7,1,66,66,77,88,66,66,77,66,6666,9999,6666,8888,9999,7777,6666,7777,77,6,88,2,2,66,1,66,4,7,7,66,8,3,72,0,0,1,1,0,0,1,0,0,0,0,1,8,2,9,7777,6,66666,7,3,1,66666,7,4,888,666,2,6,2,2,1,3,7,2,1,8,0,0,1,0,0,1,1,0,0,0,0,0,0,9,7,7,999,3,2,1,9,1,9,3,8,1,1,3,9,3,8,7,3,7,2,5,1,0,4,6,9,8,0,3,1,0,9,4,2,1,5,8,2,3,4,2,2,1,5,8,0,99,1,3,77,1,9,5,4,463,9,7,8,4,8,7,9,1,2,4,4,2,4,9,9,1,4,5,6,3,8,4,7,1,5,3,6,5,2,4,9,6,3,6,6,5,6,3,2,0,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,7,NA,NA,1,401589,"GB","17-02-2025 15:20:55","17-02-2025 15:20:55","17-02-2025 18:04:57"
6,2,9,7,8,1,5,1,3,10,9,4460,8,4154,5,4,5,4,8,3,5,5,5,6,99,2,7,88,4,8,7,8,8,2,7,1,7,9,9,4,10,10,9,0,9,1,10,1,8,3,5,9,7,1,4,1,8,9,7,7,6,88,5,6,7,7,9,5,9,6,99,2,1,9,77,88,8,1,1,1,1,1,1,0,0,0,1,0,0,1,0,9,8,6666,2,7,9,44,55,73,42,6,158,8216,9,9,1,8,8,8,8,6,88,88,99,99,66,77,66,66,9999,7777,6666,8888,8888,9999,8888,8888,88,6,2,6,5,99,1,2,1,7,7,77,8,5,46,1,0,1,1,1,0,1,1,0,0,0,0,88,6,6,8888,9,88888,8,5,7,99999,3,99,777,777,99,7,2,8,2,7,2,9,2,8,0,0,0,1,0,0,0,1,1,0,0,0,1,6,7,1,999,8,6,1,77,9,9,8,4,9,4,1,1,3,7,9,3,3,5,9,6,6,8,8,9,8,5,4,3,5,0,4,8,2,0,9,2,1,2,3,4,2,4,10,7,1,3,6,5,3,5,3,5,27,8,5,3,5,8,7,1,7,8,7,1,4,1,2,2,8,5,2,6,3,1,4,3,1,7,3,2,2,2,2,3,3,3,2,3,7,9,9,2,0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,0,2,NA,2233,1,401590,"GB","27-01-2025 07:35:33","27-01-2025 07:35:33","27-01-2025 09:24:05"
1,2,1,4,2,2,7,3,88,2,9,3950,3,2685,6,2,88,2,8,5,2,2,7,7,8,5,6,3,2,9,2,7,9,1,8,9,7,9,9,1,10,0,99,99,8,5,99,3,3,5,9,88,2,4,4,9,2,4,9,4,1,2,1,5,4,2,8,8,7,8,99,2,8,3,99,4,7,1,0,1,1,1,0,1,0,1,0,0,0,1,1,9,2,9999,8,2,8,44,88,85,93,1,34,9088,9,6,9,1,6,7,6,9,77,99,88,88,99,99,88,66,8888,8888,7777,7777,9999,9999,8888,6666,66,6,77,88,5,88,1,3,2,1,9,99,6,5,97,0,0,1,1,0,0,0,0,1,0,0,0,3,1,1,6666,7,77777,1,7,9,99999,5,88,777,777,3,8,8,9,8,2,77,2,10,1,0,1,0,1,1,0,0,1,1,0,0,0,1,5,7,3,888,4,88,2,1,8,9,3,2,1,9,2,8,3,2,3,4,9,8,2,3,4,0,99,5,4,6,8,6,9,2,2,7,1,5,6,2,9,1,4,1,0,2,2,2,2,8,0,10,8,9,4,2,887,5,4,7,1,6,2,1,3,3,9,3,3,3,4,6,6,4,4,3,1,6,6,5,1,3,3,3,4,5,2,7,5,1,3,1,1,3,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,7,NA,NA,3,401591,"NL","10-02-2025 00:12:10","10-02-2025 00:12:10","10-02-2025 02:27:54"
1,1,1,3,5,1,6,3,2,10,8,5210,5,1297,99,8,5,1,5,3,9,9,3,88,4,6,0,0,4,1,1,9,7,8,1,2,7,9,7,2,88,99,8,6,9,0,1,5,8,4,5,8,5,8,9,2,8,7,4,88,7,2,88,77,8,7,2,2,1,6,77,1,1,99,77,3,8,1,0,0,0,1,1,1,0,1,1,0,0,0,0,8,1,6666,2,7,1,1,77,41,86,2,10,6850,2,6,7,6,2,8,6,8,66,77,99,77,77,99,99,99,8888,9999,7777,8888,9999,8888,6666,7777,3,66,99,2,88,5,99,66,88,8,2,66,1,1,61,1,0,1,0,1,0,1,1,0,0,0,1,8,6,6,8888,6,99999,3,4,9,77777,7,8,555,666,4,6,2,1,2,8,2,1,88,4,1,0,0,1,1,1,0,0,1,0,1,0,1,8,6,7,777,8,6,8,3,2,9,9,7,8,2,9,1,2,7,1,7,4,8,0,9,6,7,5,5,7,1,5,5,1,4,9,9,1,5,5,2,1,8,2,77,4,88,4,99,7,2,9,5,8,5,2,2,884,3,0,3,2,10,8,4,9,9,4,2,9,9,4,4,1,7,1,4,4,2,1,4,9,4,5,2,9,6,2,3,5,2,7,9,2,6,6,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,4,NA,NA,4,401592,"GB","20-02-2025 05:27:46","20-02-2025 05:27:46","20-02-2025 05:47:57"
9,9,1,6,8,9,2,3,55,5,9,7581,9,6623,9,9,2,1,1,8,2,5,6,5,10,6,7,0,3,9,7,1,9,9,9,2,7,9,2,3,8,2,1,6,6,77,88,5,8,5,2,77,3,2,4,1,7,8,1,9,5,0,6,5,2,9,3,8,8,77,9,8,2,1,4,2,8,0,1,1,1,0,0,0,0,1,1,0,0,0,0,8,2,7777,2,2,8,33,88,16,88,8,429,4112,2,7,1,8,8,9,7,6,88,88,77,99,88,99,99,88,8888,7777,6666,6666,7777,8888,8888,8888,77,1,77,66,4,1,1,6,3,9,1,88,9,3,33,1,1,0,1,0,1,0,0,0,0,0,1,6,7,7,8888,1,77777,6,1,7,99999,99,1,666,777,99,9,7,9,7,2,77,3,2,3,0,0,0,1,1,0,0,0,0,0,1,0,1,3,9,6,666,4,6,4,3,1,9,3,9,2,2,2,8,1,7,7,4,4,8,7,7,3,0,3,7,4,2,3,6,5,6,1,4,9,4,8,3,4,2,8,5,77,0,4,10,1,7,10,2,7,9,2,4,591,3,3,1,4,77,8,7,9,9,9,1,3,4,8,2,8,3,3,5,1,6,1,5,3,6,1,8,2,4,5,7,3,2,3,5,1,2,2,2,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,5,NA,NA,1,401593,"NL","18-01-2025 11:23:16","18-01-2025 11:23:16","18-01-2025 11:48:57"
